seed,initialization_strategy,architecture,depth,target,topology,operator_family,training_rmse,heldout_rmse,best_loss,hardened_expression,tree_signature,structural_match,failure_type,nan_restarts,wall_seconds
186,uniform,hybrid,4,d4_T4,RR,EML,5.040250e-01,5.784916e-01,0.0005777439743117713,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, x, 1, y, 1, 1, x, x, y, 1, x, 1, x, x, 1 |   Root:   (1, x)",internal=[] leaves=[],no,training_failure,0,9.72
186,xy_biased,hybrid,4,d4_T4,RR,EML,5.040250e-01,5.784916e-01,0.000578297598033331,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, x, 1, y, 1, 1, x, x, y, 1, x, 1, x, x, 1 |   Root:   (1, x)",internal=[] leaves=[],no,training_failure,0,9.7
186,random_hot,hybrid,4,d4_T4,RR,EML,1.725011e+00,1.805281e+00,0.0010910091617603564,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, y, 1, y, 1, 1, x, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.72
187,biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.000866374039211343,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.68
187,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009850685181659294,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, x, x, 1, 1, x, 1, y, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.62
187,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009727774751773636,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, x, 1, x, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.64
187,random_hot,hybrid,4,d4_T4,RR,EML,0.000000e+00,0.000000e+00,0.0,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, y, 1, y, 1, 1, y, x, y, 1, x, 1, x, x, y |   Root:   (1, f)",internal=[] leaves=[],yes,exact,0,11.51
188,biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0004988056998793904,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, 1, y, 1, y, 1, 1, y, x, y, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.12
188,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008499306856414354,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, x, y, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.7
188,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008599018274287776,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, x, y, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.66
188,random_hot,hybrid,4,d4_T4,RR,EML,6.143154e-01,7.042642e-01,0.0010490700753064042,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, x, x, 1, y, x, x, y, y, 1 |   Root:   (1, y)",internal=[] leaves=[],no,training_failure,0,9.59
189,biased,hybrid,4,d4_T4,RR,EML,1.098912e+00,1.029774e+00,0.0008919101075418348,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, y, 1, y, 1, 1, x, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, 1)",internal=[] leaves=[],no,training_failure,0,9.79
189,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009586511671765721,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, x, 1, y, 1, 1, x, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.71
189,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009583262171642312,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, x, x, 1, y, 1, 1, x, x, 1, 1, x, 1, x, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.74
189,random_hot,hybrid,4,d4_T4,RR,EML,7.452755e-02,1.471912e-01,0.00037703185178728535,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, x, x, 1, 1, y, x, y, 1, x, 1, y, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,hardening_failure,0,10.2
190,biased,hybrid,4,d4_T4,RR,EML,1.098912e+00,1.029774e+00,0.0008375309634960313,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, y, 1, 1, x, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, 1)",internal=[] leaves=[],no,training_failure,0,9.81
190,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009683265819365932,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, y, 1, 1, x, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.68
190,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009676207605905571,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, y, 1, 1, x, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.66
190,random_hot,hybrid,4,d4_T4,RR,EML,1.409307e+01,1.418459e+01,0.001418864401874331,"EMLTreeHybrid (depth=4, params=84) |   Leaves: x, y, x, x, y, 1, 1, x, 1, y, 1, x, y, 1, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.62
191,biased,hybrid,4,d4_T4,RR,EML,1.098912e+00,1.029774e+00,0.0008378339688762004,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, 1)",internal=[] leaves=[],no,training_failure,0,10.1
191,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008650812803090882,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, x, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.01
191,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008765700888711797,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, x, x, 1, 1, x, 1, x, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.93
191,random_hot,hybrid,4,d4_T4,RR,EML,2.933483e+00,2.850093e+00,0.000800048250420672,"EMLTreeHybrid (depth=4, params=84) |   Leaves: x, x, y, y, 1, 1, y, y, x, y, y, y, y, y, x, 1 |   Root:   (f, f)",internal=[] leaves=[],no,training_failure,0,9.81
192,biased,hybrid,4,d4_T4,RR,EML,1.098912e+00,1.029774e+00,0.0008083267790564478,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, 1)",internal=[] leaves=[],no,training_failure,0,9.64
192,uniform,hybrid,4,d4_T4,RR,EML,5.906179e-01,5.471410e-01,0.0008831313408416896,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.68
192,xy_biased,hybrid,4,d4_T4,RR,EML,6.143154e-01,7.042642e-01,0.0009917326338200233,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, y)",internal=[] leaves=[],no,training_failure,0,9.63
192,random_hot,hybrid,4,d4_T4,RR,EML,1.570521e+00,2.151966e+00,0.0006729196382355332,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, 1, 1, 1, x, 1, x, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.73
193,biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008002993084243245,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.7
193,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009071153363392772,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.61
193,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009118437099958328,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.64
193,random_hot,hybrid,4,d4_T4,RR,EML,5.906179e-01,5.471410e-01,inf,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, y, y, y, y, 1, y, x, x, 1, x, 1, x, 1, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,100,2.75
194,biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0007953466640950814,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, x, 1, y, 1, 1, x, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.81
194,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008719158805938902,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.76
194,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009327243731173836,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.85
194,random_hot,hybrid,4,d4_T4,RR,EML,6.842341e+00,6.457260e+00,inf,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, y, 1, 1, y, y, 1, y, x, y, x, y, x, y, 1, 1 |   Root:   (x, 1)",internal=[] leaves=[],no,training_failure,100,2.74
195,biased,hybrid,4,d4_T4,RR,EML,1.098912e+00,1.029774e+00,0.0007570701941331456,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, 1, y, 1, y, 1, 1, x, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, 1)",internal=[] leaves=[],no,training_failure,0,9.74
195,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0007989638867782752,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, y, 1, y, 1, 1, x, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.65
195,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008115976405849985,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, y, 1, y, 1, 1, x, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.68
195,random_hot,hybrid,4,d4_T4,RR,EML,1.585334e+00,1.710921e+00,0.001213602187939848,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, x, 1, 1, y, 1, y, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.58
196,biased,hybrid,4,d4_T4,RR,EML,1.098912e+00,1.029774e+00,0.0008812256554428906,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, 1)",internal=[] leaves=[],no,training_failure,0,9.87
196,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009116726661561502,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, x, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.29
196,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0009159870788001298,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, x, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.15
196,random_hot,hybrid,4,d4_T4,RR,EML,5.040250e-01,5.784916e-01,0.0010305786410514208,"EMLTreeHybrid (depth=4, params=84) |   Leaves: x, y, x, 1, y, 1, y, x, 1, 1, 1, x, y, x, 1, y |   Root:   (1, x)",internal=[] leaves=[],no,training_failure,0,11.68
197,biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0007822087301260639,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, x, x, 1, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.2
197,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008435937085838282,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, y, 1, 1, x, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.05
197,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008442698243400322,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, y, 1, 1, x, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.03
197,random_hot,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0004924434862795633,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.1
198,biased,hybrid,4,d4_T4,RR,EML,1.098912e+00,1.029774e+00,0.0008092567847362444,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, 1)",internal=[] leaves=[],no,training_failure,0,9.87
198,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008594303323873554,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.18
198,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008667273806823655,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, 1, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.79
198,random_hot,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.00041282074484352756,"EMLTreeHybrid (depth=4, params=84) |   Leaves: x, x, y, 1, x, 1, 1, x, x, 1, 1, x, x, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.57
199,biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0007740478598544633,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, x, y, 1, x, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.74
199,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008165954279789922,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, y, 1, 1, x, x, y, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.68
199,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008003964721755566,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, x, y, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,10.44
199,random_hot,hybrid,4,d4_T4,RR,EML,1.543508e+00,1.637910e+00,0.0005727385743023049,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, x, x, y, 1, x, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.66
200,biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0007954640038460605,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, x, 1, x, 1, 1, y, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.89
200,uniform,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008465182478951459,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, y, 1, x, 1, 1, x, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.71
200,xy_biased,hybrid,4,d4_T4,RR,EML,2.825685e-01,3.364046e-01,0.0008482851515355498,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, x, y, 1, x, 1, 1, x, x, 1, 1, x, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,9.63
200,random_hot,hybrid,4,d4_T4,RR,EML,7.452755e-02,1.471912e-01,0.00025378336735713944,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, x, 1, 1, y, y, y, y, x, 1, x, x, 1 |   Root:   (1, f)",internal=[] leaves=[],no,hardening_failure,0,9.65
137,biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0002743335996088291,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, 1, 1, 1, y, 1, x, x, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,12.83
137,uniform,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0002728145574061669,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, y, x, 1, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.29
137,xy_biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00027226922607487145,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, x, x, 1, 1, y, y, x, 1, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,14.41
137,random_hot,hybrid,4,d4_paper,LR,EML,1.899837e+00,2.915842e+00,0.00014094599474407657,"EMLTreeHybrid (depth=4, params=84) |   Leaves: x, y, y, 1, x, 1, 1, y, 1, x, 1, y, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,14.18
138,biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0003977712445935436,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, 1, y, 1, 1, 1, 1, y, y, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.88
138,uniform,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0003923231915706835,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, 1, 1, 1, y, y, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.5
138,xy_biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00035496582875245967,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, y, y, 1, x, 1, 1, y, y, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.46
138,random_hot,hybrid,4,d4_paper,LR,EML,1.174257e+00,2.456688e+00,0.00017669893348026174,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, 1, y, 1, 1, 1, 1, x, 1, x, x, y, 1, x, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.64
139,biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0003029586502683663,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, 1, 1, 1, y, y, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.55
139,uniform,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0003421562785497466,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, x, y, y, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.43
139,xy_biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00038802198692733543,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, x, y, y, x, 1, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.39
139,random_hot,hybrid,4,d4_paper,LR,EML,7.392896e-01,1.536074e+00,0.00024317083926230816,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, x, 1, 1, x, y, y, x, 1, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,11.01
140,biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00032662533078807205,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, 1, x, 1, y, y, x, x, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.66
140,uniform,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0003273382196046581,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, x, 1, y, y, x, x, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.49
140,xy_biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00032468802126653227,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, x, 1, y, y, x, x, y, x, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.66
140,random_hot,hybrid,4,d4_paper,LR,EML,7.509088e-01,1.709597e+00,0.0002605454957153439,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, y, x, 1, y, 1, y, y, x |   Root:   (1, y)",internal=[] leaves=[],no,training_failure,0,10.93
141,biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0002998441453673459,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, y, 1, 1, y, y, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.66
141,uniform,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00030243470484406216,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, x, y, y, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.44
141,xy_biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00030267841646389464,"EMLTreeHybrid (depth=4, params=84) |   Leaves: y, y, y, 1, x, 1, x, y, y, x, x, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.44
141,random_hot,hybrid,4,d4_paper,LR,EML,inf,4.904254e+00,7.124460078306544e-05,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, 1, x, 1, y, x, 1, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.43
142,biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.0003016360830299581,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, 1, 1, 1, 1, 1, y, 1, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.45
142,uniform,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00024336086396256656,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, x, 1, x, y, y, x, 1, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.42
142,xy_biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00023617205708458306,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, x, 1, x, 1, x, y, y, x, 1, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.4
142,random_hot,hybrid,4,d4_paper,LR,EML,1.890276e+00,2.883167e+00,0.00019267534625013705,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, y, x, 1, y, 1, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.51
143,biased,hybrid,4,d4_paper,LR,EML,2.003946e+00,2.933791e+00,0.0003118661400751693,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, 1, x, 1, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.47
143,uniform,hybrid,4,d4_paper,LR,EML,2.003946e+00,2.933791e+00,0.0005283869674434453,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, 1, x, x, y, x, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.43
143,xy_biased,hybrid,4,d4_paper,LR,EML,1.890276e+00,2.883167e+00,0.0004896912163566855,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, 1, x, x, y, x, y, y, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.43
143,random_hot,hybrid,4,d4_paper,LR,EML,1.243598e+01,1.243598e+01,4.858580738164777e-08,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, x, 1, x, 1, x, y, 1, x, y, y, 1, 1, x |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.42
144,biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00034896386777715985,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, 1, 1, 1, y, y, x, x, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.5
144,uniform,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00035103765471210864,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, 1, y, y, x, x, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,14.34
144,xy_biased,hybrid,4,d4_paper,LR,EML,6.995508e-01,1.699333e+00,0.00034491590801636837,"EMLTreeHybrid (depth=4, params=84) |   Leaves: 1, y, y, 1, x, 1, x, y, y, x, x, y, 1, y, y, 1 |   Root:   (1, f)",internal=[] leaves=[],no,training_failure,0,13.98
